SPECID,SCORE
G09_Y1_IN1_137,0.0005976462
G15_Y1_IN1_245,0.0005976448
G12_Y1_EN1_181,0.00059762766
G15_Y1_HN1_198,0.0005976128
G15_Y1_IN2_297,0.00059759954
G09_Y1_FX2_388,0.00059756974
G15_Y1_AX2_372,0.00059756654
G15_Y6_071_184,0.00059754343
G09_Y1_CS1_256,0.0005975424
G12_Y1_CS1_066,0.00059752574
G15_Y1_EN2_018,0.0005974514
G02_Y4_021_232,0.0005974269
G12_Y1_HN1_309,0.0005974049
G15_Y3_018_280,0.0005973898
G12_Y1_CND1_344,0.000597373
G12_Y1_GS2_064,0.0005973471
G15_Y3_040_096,0.00059734366
G15_Y1_BN2_394,0.00059729686
G09_Y1_BN2_021,0.00059722946
G12_Y1_CN1_167,0.00059722876
G09_Y1_FS1_367,0.00059722573
G09_Y4_256_330,0.0005972254
G09_Y1_CS1_075,0.0005972248
G02_Y6_008_228,0.00059722434
G12_Y1_HS1_109,0.00059717556
G12_Y5_023_326,0.0005971729
G15_Y1_DS1_394,0.000597129
G12_Y5_025_385,0.0005971254
G09_Y1_ES1_166,0.0005971112
G15_Y1_BN1_375,0.0005971049
G09_Y4_202_230,0.000597065
G02_Y5_091_145,0.0005970363
G12_Y5_028_317,0.00059703033
G15_Y1_EN2_078,0.00059699337
G15_Y6_108_161,0.00059696607
G02_Y5_075_364,0.00059694884
G12_Y1_BX2_323,0.00059693994
G09_Y1_AS2_316,0.00059689826
G09_Y1_GS1_073,0.0005968929
G15_Y6_083_041,0.0005968794
G12_Y5_025_357,0.00059683353
G15_Y1_CS2_246,0.0005968148
G15_Y3_040_327,0.0005967794
G12_Y1_FS1_317,0.00059677893
G09_Y1_DS2_253,0.00059675367
G12_Y1_CN1_368,0.0005967397
G09_Y1_EX1_135,0.000596725
G09_Y1_DN1_134,0.00059671374
G09_Y1_CN1_331,0.00059666054
G12_Y1_GS2_139,0.00059662055
G02_Y4_034_091,0.0005966201
G02_Y4_038_099,0.0005966157
G09_Y1_FS1_088,0.00059657457
G15_Y1_DS1_320,0.00059656904
G15_Y1_BN1_088,0.0005965136
G02_Y5_105_189,0.00059647084
G09_Y1_CN2_052,0.00059646124
G02_Y4_038_374,0.0005964607
G09_Y4_245_206,0.00059643004
G12_Y1_AS2_322,0.0005964285
G12_Y1_FS1_333,0.0005963814
G15_Y1_GS2_238,0.00059637683
G02_Y5_058_340,0.00059634517
G15_Y1_IN2_131,0.00059631164
G09_Y1_DS2_162,0.00059631094
G02_Y5_091_161,0.00059628964
G15_Y1_GN1_022,0.000596282
G09_Y1_EX2_141,0.0005962701
G02_Y5_113_326,0.00059626915
G15_Y3_037_183,0.00059623306
G15_Y6_093_252,0.0005962107
G15_Y1_FS1_080,0.0005961871
G15_Y6_097_164,0.0005961789
G09_Y1_BN1_208,0.0005961683
G15_Y3_037_004,0.00059616624
G09_Y1_IN1_327,0.000596154
G12_Y1_HS2_235,0.00059614214
G02_Y3_002_282,0.0005961129
G09_Y1_BX1_038,0.00059608626
G15_Y3_033_072,0.0005960717
G15_Y1_AX1_035,0.0005960712
G15_Y1_HS1_193,0.0005960654
G12_Y1_ND1_172,0.0005960603
G09_Y1_IN1_034,0.0005960341
G12_Y5_028_230,0.00059601374
G15_Y1_FN1_161,0.0005959987
G09_Y1_BN2_390,0.0005959849
G09_Y1_CX2_053,0.00059597124
G12_Y1_FT_202,0.00059586065
G15_Y1_IN2_148,0.00059585937
G12_Y1_GS1_391,0.0005958577
G09_Y1_DS1_147,0.0005958376
G15_Y1_FN2_306,0.0005958047
G09_Y4_233_102,0.0005957801
G09_Y4_204_205,0.00059576984
G15_Y1_FN2_338,0.00059573253
G09_Y1_CN1_335,0.00059573026
G12_Y1_AS2_122,0.0005957179
G09_Y1_EN1_070,0.0005957164
G09_Y1_IS1_013,0.0005956982
G09_Y2_030_015,0.0005956902
G09_Y1_CN2_108,0.00059567706
G15_Y1_EN2_081,0.00059561746
G02_Y4_021_075,0.00059561664
G09_Y1_DS1_395,0.0005955922
G09_Y1_IN1_335,0.00059554714
G09_Y1_BN1_349,0.0005955229
G12_Y5_023_160,0.00059550465
G15_Y1_BN2_284,0.00059547776
G15_Y1_BS1_070,0.0005954531
G12_Y6_050_060,0.00059545075
G09_Y1_AX2_280,0.0005954163
G12_Y3_045_291,0.00059540407
G09_Y4_220_322,0.0005953731
G12_Y1_ES1_153,0.0005953716
G15_Y4_243_156,0.0005953656
G15_Y1_CS1_337,0.0005953568
G12_Y1_DS1_121,0.0005953539
G12_Y1_DX1_129,0.0005952928
G12_Y2_021_234,0.0005952866
G12_Y1_DX1_238,0.0005951843
G15_Y1_FN2_022,0.0005951624
G12_Y1_GS2_156,0.00059515436
G15_Y1_ES2_379,0.00059515046
G15_Y1_GS2_179,0.0005951161
G09_Y1_FX1_336,0.000595107
G09_Y1_HN1_012,0.0005950975
G09_Y1_EX2_194,0.0005950868
G15_Y1_BN2_261,0.0005950568
G09_Y1_BX1_356,0.00059502764
G02_Y5_089_155,0.0005950001
G15_Y1_DS2_276,0.00059494027
G09_Y1_EX1_334,0.0005948948
G02_Y5_054_335,0.0005948905
G09_Y1_EN1_220,0.00059488666
G12_Y1_EN1_318,0.00059485226
G15_Y1_BS1_197,0.00059481093
G12_Y1_BS1_134,0.00059476466
G12_Y1_ND4_022,0.0005947465
G12_Y1_HN1_209,0.0005947063
G15_Y3_016_209,0.0005946928
G09_Y1_BS1_279,0.0005946884
G15_Y1_FS2_192,0.0005946513
G12_Y1_IS1_209,0.0005945967
G09_Y1_DX1_308,0.00059457554
G09_Y1_AX1_014,0.00059457065
G09_Y4_203_202,0.0005945702
G09_Y1_DN1_319,0.00059456704
G15_Y1_GS2_066,0.0005945376
G15_Y1_GS2_104,0.0005945334
G12_Y1_BS2_184,0.00059452513
G15_Y3_002_239,0.000594523
G02_Y5_092_054,0.0005944738
G15_Y3_040_317,0.000594471
G02_Y5_083_284,0.00059446204
G15_Y1_CS2_195,0.00059443037
G12_Y1_FX1_373,0.0005944016
G12_Y4_204_255,0.0005943711
G09_Y1_DS1_349,0.00059433636
G02_Y5_051_071,0.000594288
G15_Y1_CN1_374,0.0005942738
G12_Y1_FX1_120,0.00059426436
G15_Y1_AX2_221,0.00059423974
G15_Y5_023_261,0.00059423724
G09_Y4_236_308,0.0005941682
G12_Y1_BS2_339,0.000594145
G02_Y4_036_113,0.0005941312
G15_Y4_214_214,0.0005940731
G09_Y1_FN1_156,0.0005940534
G15_Y3_037_326,0.0005940107
G12_Y1_CN1_016,0.0005939642
G15_Y6_108_163,0.0005938724
G15_Y4_220_108,0.0005938688
G15_Y6_100_143,0.00059386156
G09_Y1_FS1_084,0.0005938398
G12_Y1_DS2_337,0.00059377635
G09_Y1_EX2_286,0.0005937649
G09_Y1_BS1_273,0.0005937286
G15_Y1_IN2_345,0.0005936965
G15_Y1_GN2_149,0.0005936685
G09_Y1_DX1_356,0.0005936631
G09_Y1_GS2_023,0.00059364375
G02_Y4_002_371,0.00059364067
G09_Y1_ES2_186,0.0005936405
G12_Y1_GN1_207,0.0005936394
G02_Y4_025_002,0.0005936356
G09_Y2_008_123,0.0005935065
G12_Y1_GS1_090,0.00059344235
G09_Y1_CN2_363,0.0005934284
G12_Y1_AT_034,0.0005934277
G09_Y1_AN1_340,0.0005934241
G15_Y3_002_114,0.00059340545
G15_Y1_FN2_078,0.0005934027
G12_Y1_EN1_121,0.0005933859
G09_Y1_AS2_336,0.00059338467
G09_Y1_DN2_131,0.00059338287
G12_Y1_DS1_363,0.0005933257
G15_Y1_ES2_380,0.0005933078
G09_Y4_224_374,0.00059329066
G09_Y4_218_298,0.0005932802
G09_Y1_ES2_228,0.000593274
G02_Y3_016_186,0.00059326855
G15_Y1_DS1_001,0.0005932336
G02_Y5_092_398,0.0005932286
G12_Y1_DS1_390,0.00059322757
G12_Y6_058_072,0.0005932214
G09_Y1_GS2_173,0.0005932128
G15_Y1_DS1_209,0.0005931984
G09_Y1_CS2_167,0.0005931852
G09_Y4_245_093,0.00059314317
G02_Y4_038_173,0.0005931093
G15_Y1_FS1_333,0.0005930619
G15_Y1_ES2_338,0.0005930455
G09_Y4_216_178,0.000593041
G09_Y2_002_197,0.0005929707
G09_Y1_FX2_194,0.00059295807
G12_Y1_BX2_153,0.00059294363
G09_Y4_218_280,0.0005929102
G02_Y4_002_125,0.0005928643
G15_Y2_001_245,0.00059282826
G15_Y1_CS2_197,0.0005927939
G15_Y2_001_321,0.00059278135
G09_Y1_DN1_166,0.00059277756
G02_Y4_036_079,0.00059268286
G12_Y1_IN1_338,0.0005926781
G15_Y4_218_214,0.0005926696
G09_Y1_AS2_095,0.00059264316
G15_Y1_CS1_332,0.00059261767
G12_Y1_ND4_291,0.0005926108
G12_Y4_204_324,0.00059258274
G12_Y1_FS2_133,0.0005925738
G09_Y1_BX1_185,0.0005925498
G12_Y1_BS2_247,0.000592549
G12_Y2_003_015,0.000592503
G09_Y1_CS1_260,0.0005924994
G15_Y1_DN2_157,0.00059248006
G02_Y3_001_295,0.0005924792
G15_Y1_FS1_234,0.00059239776
G09_Y1_BS2_133,0.0005923952
G09_Y4_215_106,0.0005923937
G12_Y1_FS2_287,0.0005923549
G09_Y1_FX1_339,0.0005923399
G09_Y1_AS1_078,0.00059232046
G15_Y1_HS1_234,0.00059230294
G09_Y1_AS2_175,0.00059225684
G02_Y4_030_353,0.00059221877
G09_Y1_BX1_061,0.0005921952
G12_Y1_FND1_140,0.0005921252
G12_Y1_CN1_217,0.0005921161
G09_Y1_BX1_273,0.0005921089
G15_Y4_219_036,0.0005920002
G12_Y1_FX1_337,0.0005919696
G12_Y1_CS1_308,0.00059193315
G09_Y4_212_043,0.0005919312
G12_Y1_CX1_129,0.0005919029
G09_Y1_DS2_084,0.0005919029
G12_Y1_HN1_188,0.0005918164
G02_Y5_096_068,0.0005917953
G15_Y1_BS2_254,0.0005917872
G12_Y1_FS2_271,0.00059174484
G15_Y1_EN2_159,0.00059168943
G09_Y4_223_064,0.0005916094
G12_Y1_ND3_360,0.0005915614
G12_Y1_FS2_209,0.000591551
G15_Y4_218_114,0.00059154443
G09_Y4_229_265,0.0005915263
G15_Y1_EN1_386,0.0005915202
G09_Y1_FS1_353,0.00059146865
G15_Y3_002_347,0.0005914485
G12_Y1_GN1_156,0.0005914468
G12_Y1_ND7_198,0.0005914396
G15_Y3_036_236,0.0005912994
G09_Y1_HS2_236,0.0005912895
G12_Y1_AX1_007,0.00059128087
G09_Y1_BN1_210,0.000591275
G09_Y2_002_135,0.000591249
G15_Y1_CS2_214,0.0005912179
G12_Y1_AX1_218,0.000591147
G09_Y1_GS1_234,0.00059114664
G15_Y1_DS2_182,0.000591038
G15_Y1_ES2_357,0.00059103104
G15_Y1_CN2_301,0.0005909668
G15_Y1_FN2_028,0.0005909073
G12_Y2_001_120,0.00059087406
G12_Y1_GN1_136,0.0005908691
G09_Y1_DX1_002,0.0005908462
G09_Y1_CN1_351,0.0005908236
G15_Y1_EN1_028,0.000590795
G12_Y4_211_105,0.00059074
G12_Y1_CX2_202,0.00059072033
G12_Y1_GN1_193,0.0005906868
G09_Y1_IS1_291,0.00059067877
G09_Y1_BX1_363,0.00059065374
G15_Y1_HN1_047,0.00059059926
G15_Y1_DN2_172,0.0005905906
G15_Y3_002_267,0.0005905529
G09_Y1_ES2_371,0.0005905209
G02_Y5_114_076,0.00059046934
G09_Y4_233_069,0.0005904663
G12_Y1_CX2_265,0.000590459
G09_Y6_074_247,0.00059045677
G09_Y1_FX1_328,0.0005904154
G12_Y1_FS2_109,0.0005903812
G15_Y4_225_038,0.0005902661
G02_Y5_107_368,0.00059023546
G15_Y4_217_273,0.00059020624
G15_Y4_204_273,0.0005901824
G12_Y3_018_015,0.0005901463
G09_Y3_015_164,0.0005901287
G09_Y1_CS1_145,0.0005900961
G09_Y1_AX2_139,0.0005900957
G12_Y1_HND1_238,0.0005900559
G15_Y1_DN2_244,0.00059004396
G15_Y1_AX2_324,0.00058999134
G15_Y4_222_348,0.00058996346
G09_Y4_220_105,0.00058995845
G12_Y1_ND2_298,0.0005899471
G15_Y3_032_098,0.000589947
G12_Y1_DD1_324,0.00058991765
G15_Y6_081_166,0.00058985385
G12_Y6_073_116,0.0005898201
G15_Y1_FS1_215,0.0005897911
G02_Y5_093_384,0.00058977294
G09_Y1_ES1_081,0.00058968784
G02_Y3_001_283,0.000589664
G12_Y3_032_098,0.00058965886
G09_Y1_test_297,0.00058962347
G12_Y1_FX1_386,0.00058961473
G12_Y1_BS2_131,0.00058957224
G09_Y1_BN2_272,0.0005895286
G15_Y5_030_148,0.0005895243
G09_Y1_DX2_343,0.00058950874
G12_Y5_027_333,0.0005895039
G15_Y1_CN1_108,0.000589489
G15_Y4_240_280,0.000589465
G12_Y1_EX1_351,0.0005894589
G12_Y1_GS1_316,0.00058945734
G15_Y1_GS2_201,0.00058944355
G12_Y1_DS1_274,0.0005893974
G09_Y1_IN1_075,0.000589353
G15_Y1_IN2_098,0.00058931566
G15_Y3_018_236,0.0005892756
G02_Y5_101_094,0.0005892654
G12_Y1_HN1_220,0.00058926514
G02_Y5_061_212,0.0005892494
G15_Y1_IN1_201,0.0005892373
G02_Y4_026_307,0.00058922963
G09_Y2_007_248,0.00058922765
G15_Y3_017_228,0.0005892144
G15_Y4_220_336,0.0005891738
G15_Y1_GN2_349,0.00058917305
G09_Y1_EN2_337,0.0005891698
G09_Y1_BX2_352,0.00058912643
G09_Y1_IS1_167,0.0005891018
G15_Y1_CS1_387,0.00058909965
G15_Y1_EN2_349,0.00058905483
G09_Y2_020_093,0.0005889386
G15_Y1_FN2_097,0.00058890483
G09_Y1_EX2_320,0.00058885326
G12_Y2_028_072,0.00058883504
G12_Y1_EX2_289,0.00058879406
G09_Y1_FS2_166,0.0005887839
G02_Y5_078_220,0.00058874127
G15_Y1_HN1_278,0.0005887307
G12_Y1_END1_199,0.00058865885
G15_Y1_AS1_156,0.00058860634
G02_Y5_089_293,0.00058860023
G09_Y1_FS1_054,0.0005885472
G09_Y2_004_355,0.0005885302
G09_Y1_ES1_052,0.00058849266
G15_Y1_HS1_387,0.000588472
G15_Y1_GN2_370,0.0005884436
G09_Y1_DS2_022,0.00058835617
G12_Y1_IS1_097,0.0005883472
G02_Y4_001_215,0.0005883327
G15_Y1_GS2_016,0.00058832904
G15_Y6_108_017,0.00058827025
G09_Y1_IS1_145,0.0005882407
G15_Y2_019_237,0.00058817957
G09_Y1_BS2_264,0.0005881497
G12_Y1_HS2_234,0.0005881126
G09_Y1_GS2_392,0.00058809354
G12_Y6_061_268,0.00058808964
G15_Y1_CN2_023,0.00058808335
G15_Y1_AN2_233,0.000588068
G15_Y2_021_067,0.00058806565
G02_Y4_033_261,0.00058806234
G09_Y1_DN2_362,0.0005880443
G15_Y1_BS1_193,0.00058803754
G09_Y1_AN2_353,0.0005880128
G09_Y1_FX2_020,0.0005879854
G15_Y1_HS1_371,0.0005879519
G12_Y1_ND5_065,0.0005879353
G09_Y1_EX1_399,0.0005878867
G12_Y1_GND1_232,0.0005878381
G15_Y2_001_035,0.00058782054
G15_Y1_BN1_369,0.0005878163
G09_Y1_CX2_013,0.00058777974
G12_Y1_DX1_226,0.0005877691
G15_Y1_FN2_057,0.0005877643
G15_Y4_225_173,0.0005877586
G12_Y3_045_016,0.0005877577
G12_Y1_BS2_238,0.00058772264
G09_Y1_FS1_047,0.00058767665
G15_Y1_IN1_379,0.0005876429
G12_Y1_FS1_189,0.0005876408
G12_Y2_020_211,0.00058762066
G09_Y4_226_173,0.00058760203
G09_Y1_FS2_245,0.00058758317
G12_Y1_HS1_185,0.0005875514
G09_Y1_HS2_121,0.0005875412
G12_Y1_HN1_318,0.00058749167
G12_Y1_AS2_014,0.00058746745
G15_Y1_BS2_012,0.00058740296
G02_Y4_031_019,0.0005873409
G09_Y1_EN1_334,0.00058731565
G12_Y1_AX2_063,0.00058730354
G15_Y1_DS1_091,0.00058728864
G15_Y1_AX1_195,0.0005872813
G12_Y3_010_334,0.00058727094
G09_Y1_AX1_337,0.0005872678
G12_Y1_FS1_185,0.0005871939
G15_Y1_CX2_379,0.0005871774
G12_Y1_CS2_326,0.00058713584
G15_Y1_BS1_054,0.00058711384
G09_Y1_AN1_220,0.0005870586
G02_Y3_003_148,0.00058702554
G15_Y5_030_189,0.0005870152
G12_Y1_DN1_186,0.0005869941
G09_Y6_067_177,0.0005869025
G12_Y1_GS1_386,0.00058688544
G12_Y1_ND7_316,0.00058682676
G15_Y1_HS1_164,0.0005868164
G09_Y1_GN1_392,0.0005867889
G12_Y1_GN1_335,0.00058676745
G15_Y1_BS1_160,0.00058671494
G09_Y5_012_320,0.0005866421
G12_Y1_FX2_036,0.00058659026
G09_Y1_DS2_058,0.00058658485
G15_Y4_215_065,0.0005865167
G15_Y1_DS1_337,0.00058651203
G09_Y1_ES1_243,0.0005865103
G12_Y3_045_184,0.00058650714
G12_Y1_HS2_237,0.0005864846
G09_Y1_FS1_156,0.0005864402
G09_Y1_FN1_101,0.00058641046
G15_Y1_CX1_221,0.0005863812
G12_Y1_FT_234,0.00058636325
G02_Y5_076_174,0.00058635825
G09_Y4_223_085,0.0005863331
G15_Y6_082_226,0.00058633264
G15_Y6_084_076,0.00058627746
G15_Y1_IN2_313,0.0005862657
G09_Y1_EN2_098,0.00058626017
G12_Y1_GS2_254,0.0005862473
G09_Y1_AN1_077,0.0005862231
G02_Y3_019_271,0.0005862222
G02_Y4_030_255,0.00058620365
G15_Y1_GN1_327,0.0005861715
G09_Y2_008_270,0.00058617
G12_Y1_EX1_246,0.0005861682
G12_Y5_024_027,0.0005861606
G15_Y1_EN2_367,0.0005861317
G12_Y1_FND1_206,0.00058608263
G15_Y1_HS1_199,0.00058605673
G09_Y1_DN1_124,0.0005860509
G09_Y1_BX2_111,0.0005859952
G09_Y4_261_173,0.00058599235
G15_Y1_EN1_332,0.00058598956
G12_Y1_HN1_091,0.0005859691
G12_Y1_FN1_317,0.0005859537
G09_Y1_FS2_344,0.0005859382
G09_Y2_003_171,0.00058590743
G02_Y5_075_021,0.0005858959
G12_Y1_HS1_253,0.00058588944
G09_Y1_FX2_267,0.0005858529
G09_Y1_CX1_142,0.0005858388
G09_Y4_260_230,0.000585787
G12_Y1_BX2_264,0.00058577815
G15_Y1_GS1_355,0.00058577384
G09_Y1_FS2_325,0.0005857077
G12_Y1_ND1_314,0.00058563903
G15_Y1_GS1_337,0.00058562326
G09_Y1_FX2_384,0.0005856113
G09_Y1_IN1_174,0.00058557163
G09_Y1_CN2_077,0.0005855409
G09_Y5_040_228,0.0005855189
G15_Y1_CX2_134,0.0005854599
G09_Y1_FN2_134,0.0005854329
G12_Y1_IND1_326,0.00058538397
G09_Y6_061_399,0.0005853469
G09_Y1_FX2_377,0.0005853416
G09_Y6_086_149,0.00058531674
G12_Y1_CN1_371,0.0005852942
G02_Y3_016_231,0.0005852883
G15_Y1_HS1_297,0.0005852268
G12_Y1_DX1_311,0.0005852219
G12_Y1_IS2_281,0.00058515975
G12_Y1_AX1_263,0.00058514695
G02_Y4_041_195,0.0005851434
G15_Y1_AN2_214,0.00058512925
G15_Y1_BS2_008,0.0005851202
G09_Y1_IN1_306,0.0005851117
G09_Y1_DX2_070,0.0005851102
G15_Y1_CX1_179,0.00058510725
G15_Y4_228_319,0.00058509974
G09_Y1_GS1_255,0.00058509887
G02_Y5_101_105,0.00058505096
G15_Y1_FN2_239,0.000585033
G15_Y2_005_346,0.00058503286
G12_Y6_073_160,0.0005849983
G12_Y1_AS1_222,0.0005849784
G15_Y1_CS1_038,0.0005848693
G15_Y1_GS1_298,0.0005848515
G15_Y1_CS1_367,0.0005848072
G12_Y1_HN1_035,0.0005847722
G02_Y5_101_026,0.00058471004
G15_Y2_004_291,0.0005847028
G12_Y1_END1_316,0.00058470096
G12_Y1_ND5_070,0.0005846826
G09_Y1_ES2_191,0.0005846814
G15_Y1_ES2_246,0.0005846644
G12_Y1_FX2_234,0.0005846204
G09_Y1_ES1_288,0.00058461993
G09_Y4_216_123,0.0005845949
G12_Y1_FN1_352,0.00058459083
G15_Y1_AS1_218,0.00058453693
G15_Y3_002_289,0.00058450934
G15_Y1_BN2_323,0.0005844601
G02_Y5_078_223,0.00058442896
G12_Y1_EX2_175,0.00058441865
G09_Y1_CN1_139,0.00058441365
G15_Y1_DN2_296,0.00058441097
G09_Y2_002_215,0.0005843923
G09_Y1_AX2_339,0.0005843907
G12_Y1_BS1_005,0.00058438256
G09_Y1_GN1_010,0.00058438093
G12_Y1_FS2_147,0.0005843701
G15_Y1_CN2_085,0.00058436603
G12_Y1_HS1_045,0.00058432703
G09_Y2_042_263,0.0005842997
G12_Y5_024_070,0.00058429746
G15_Y1_GS2_175,0.00058428827
G02_Y3_004_339,0.0005842846
G09_Y1_ES2_160,0.00058428146
G15_Y2_008_093,0.00058426126
G09_Y4_224_140,0.00058415916
G09_Y1_DN1_293,0.0005840637
G15_Y1_CN1_326,0.0005839949
G15_Y1_ES2_021,0.0005839693
G02_Y5_094_130,0.000583968
G15_Y1_DS2_326,0.00058396463
G02_Y6_015_162,0.00058391225
G12_Y1_FS2_253,0.0005838503
G09_Y4_219_348,0.00058384397
G12_Y3_040_059,0.0005838132
G09_Y1_CS2_151,0.00058375194
G12_Y1_CS2_382,0.0005837391
G12_Y1_IND1_340,0.00058369193
G15_Y1_HN2_152,0.0005836813
G15_Y1_FN2_254,0.00058363355
G15_Y1_ES1_167,0.0005836285
G12_Y4_208_340,0.0005836198
G09_Y4_220_087,0.00058359257
G12_Y1_AN1_194,0.00058354076
G15_Y3_041_227,0.0005834591
G09_Y1_DN1_290,0.0005834091
G12_Y1_BX2_238,0.0005833951
G09_Y1_IN1_101,0.00058339164
G12_Y1_AX2_177,0.00058333913
G09_Y4_218_277,0.0005833138
G12_Y1_CS2_310,0.0005832591
G15_Y1_CS1_388,0.00058321515
G02_Y5_088_063,0.0005832085
G15_Y6_081_314,0.0005831778
G15_Y1_AS2_238,0.0005831756
G15_Y1_HN1_035,0.00058317196
G12_Y1_IS2_063,0.00058316614
G12_Y1_BX1_114,0.0005831427
G12_Y1_CN1_251,0.0005831419
G15_Y1_AN2_289,0.0005830986
G12_Y1_DS2_099,0.00058308477
G15_Y1_BN1_002,0.0005830724
G12_Y1_FT_366,0.00058303715
G15_Y2_001_146,0.00058300165
G09_Y1_AN2_324,0.000582995
G09_Y1_CS1_208,0.0005829801
G09_Y1_BN2_273,0.0005829581
G09_Y1_DN1_318,0.0005829552
G12_Y3_045_207,0.0005829283
G02_Y5_113_032,0.0005828486
G12_Y1_HS1_105,0.0005828332
G12_Y1_ND1_276,0.00058279524
G09_Y1_DX1_226,0.000582768
G09_Y1_AX2_109,0.00058269396
G12_Y1_CX1_173,0.00058261945
G15_Y2_001_124,0.0005825717
G15_Y6_070_135,0.00058256247
G15_Y1_GS2_209,0.0005825403
G15_Y1_HN1_328,0.00058253185
G15_Y1_BS1_296,0.00058252097
G09_Y2_004_189,0.0005825176
G12_Y4_208_214,0.00058247586
G12_Y1_BS1_236,0.0005824206
G15_Y1_HS1_031,0.00058241433
G09_Y1_DN2_273,0.00058241235
G15_Y1_FS2_215,0.0005824116
G09_Y4_219_280,0.00058239046
G15_Y4_233_277,0.000582374
G02_Y4_031_153,0.0005823659
G12_Y6_070_264,0.0005823587
G12_Y6_055_132,0.0005823043
G15_Y1_AX1_173,0.0005823005
G12_Y1_FX1_062,0.00058225787
G15_Y1_HS1_038,0.0005821923
G15_Y1_FN1_175,0.00058217277
G09_Y1_AS2_062,0.0005821613
G09_Y1_FS1_315,0.0005821542
G15_Y3_050_337,0.0005821438
G15_Y1_AN2_391,0.00058214215
G12_Y1_GS1_202,0.0005821388
G15_Y1_BX2_124,0.00058212865
G12_Y1_BND1_328,0.0005821231
G02_Y5_106_224,0.0005820914
G02_Y6_013_095,0.00058207265
G15_Y6_088_230,0.0005819871
G02_Y5_107_021,0.00058195624
G15_Y1_GN1_349,0.00058191514
G15_Y4_223_262,0.0005818774
G09_Y4_224_211,0.0005818027
G12_Y1_CX2_139,0.0005817726
G09_Y1_IN1_251,0.000581749
G09_Y1_DN2_127,0.0005817096
G15_Y4_212_140,0.000581585
G15_Y1_FN1_321,0.0005815653
G15_Y1_BS2_042,0.0005815136
G12_Y1_ND6_287,0.0005814653
G12_Y1_IS2_325,0.0005814568
G02_Y5_113_061,0.00058139977
G12_Y1_CS1_306,0.0005813483
G12_Y1_EN1_038,0.00058134797
G15_Y3_037_133,0.00058127474
G09_Y1_EN2_383,0.00058127136
G12_Y1_AX1_237,0.0005812582
G15_Y1_HS1_351,0.0005812384
G15_Y1_EN2_135,0.00058120856
G09_Y4_233_123,0.00058120623
G15_Y1_GS1_015,0.0005811902
G15_Y2_001_017,0.0005811807
G02_Y4_001_266,0.00058114855
G02_Y5_109_071,0.0005811448
G12_Y1_BX2_395,0.00058113004
G09_Y1_CN1_204,0.0005810462
G12_Y2_042_218,0.0005810391
G02_Y3_018_221,0.00058103504
G12_Y1_CS1_301,0.00058099744
G02_Y5_072_301,0.0005809496
G12_Y1_DS1_210,0.00058090617
G15_Y3_018_263,0.00058084936
G02_Y4_033_230,0.0005808119
G09_Y1_EX1_216,0.00058078545
G15_Y6_100_178,0.00058078323
G12_Y1_HS1_215,0.0005807708
G12_Y1_ND8_018,0.0005807468
G02_Y5_084_030,0.0005807349
G09_Y1_EN2_176,0.0005807205
G15_Y4_225_344,0.0005807121
G12_Y5_004_028,0.00058071146
G09_Y1_BN1_340,0.00058070314
G15_Y6_108_187,0.00058069953
G02_Y5_088_273,0.0005806481
G15_Y1_IN2_044,0.00058064034
G15_Y1_FS1_276,0.0005805313
G15_Y2_001_259,0.0005804863
G15_Y3_037_332,0.00058048486
G15_Y6_099_075,0.0005804029
G09_Y1_IS2_201,0.00058033783
G09_Y1_CN2_059,0.0005803048
G15_Y1_BS1_253,0.00058023696
G09_Y1_BX2_378,0.0005802248
G12_Y1_FT_273,0.0005801967
G12_Y6_056_312,0.0005801902
G15_Y1_CS1_187,0.00058016833
G12_Y1_FS2_254,0.0005801156
G12_Y2_017_148,0.00058009697
G02_Y4_030_291,0.0005800639
G09_Y1_FN1_239,0.00058002083
G12_Y1_HN1_137,0.0005800066
G12_Y1_FS2_225,0.0005800031
G12_Y1_FS2_173,0.000580003
G15_Y1_IN1_386,0.0005799999
G15_Y3_002_103,0.00057996204
G09_Y1_CS1_013,0.0005799453
G02_Y4_021_310,0.0005799381
G09_Y4_202_094,0.0005799299
G15_Y1_EN1_353,0.00057991873
G09_Y2_006_183,0.0005798624
G15_Y1_HN2_060,0.0005798397
G09_Y2_031_320,0.0005798323
G09_Y1_FN1_373,0.00057983096
G12_Y1_FX1_368,0.0005798113
G09_Y2_004_336,0.0005797916
G15_Y3_017_221,0.0005797676
G09_Y1_HN1_173,0.0005797618
G02_Y5_114_159,0.0005796977
G12_Y1_ES2_218,0.00057967944
G15_Y1_BX1_320,0.00057962845
G12_Y6_053_155,0.000579624
G15_Y1_BN1_087,0.000579581
G09_Y1_AX2_216,0.0005795724
G09_Y1_GS1_326,0.00057953096
G15_Y6_096_111,0.00057946565
G09_Y4_220_146,0.0005794285
G15_Y2_007_072,0.0005794279
G02_Y4_031_317,0.0005793861
G02_Y6_002_184,0.0005793654
G02_Y4_021_187,0.00057935517
G12_Y3_023_365,0.00057932595
G12_Y6_040_114,0.0005792872
G15_Y1_BS1_249,0.0005792817
G09_Y1_CS1_317,0.00057925057
G15_Y5_029_239,0.00057921896
G09_Y1_FS2_185,0.00057921896
G09_Y4_216_280,0.00057921367
G12_Y1_FS2_265,0.00057920546
G12_Y1_ND3_236,0.0005791318
G12_Y1_GS2_128,0.0005791007
